time,block,txhash,pubk
2014-12-12 00:56:06,343790,bb38878db8bd2b86c0e43173685441d0c0caf00925c699d3d771bee8e13bf58e,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 03:23:31,343929,ee54ca26437cc62d73dcc765ba3997c6bd07aea27209766a83c7d8bab552a0da,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 03:24:59,343930,421a7e0dfbda3cab4c6115c17bdf0d2cfdbd9e533cec631bd69fc7d086bb19a7,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 05:56:18,344102,d229a20e743ccfc1312c6d97780f7ac32d6223a36841f023759638b949656b73,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 05:58:26,344103,69ddedbcbdfb2134a10521ebc1da37b3b7000396ef1565cfe18f07024b8fb99d,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 08:23:16,344285,8fb066927fc8e103f6348451359a16776a8afbca5fd3f2823002db0c5f64f825,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 08:23:39,344286,77502bab9013cb981422cc84eac6def0285897f29bf44e584beb558f4aaf33da,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 10:53:43,344454,a9463c065131ce0d793d6a22cbb8f7c654b8af0ec4809745efed2e19755afbcc,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 10:53:43,344454,12e658b2a8713172fd2c47e09c9ea94e4626418afe7ec6fe609c2de8de88bb37,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 13:23:50,344627,959de5213883ee9a2757bf29d897a5ad5b8ad290beb60d7bdd1cbbb2a61b3519,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 13:25:31,344628,4568b6a9deeba6b208a7baa8d0ca0c08630d81d59aea077c0ee71fe48925d94c,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 15:52:58,344804,96553887991f5a034c303ea8d978f5c66acfa1c0dc5c252851bce805add1dc56,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 15:54:00,344805,f6cff42c9504628663ccdbdf79cc4d410876592c176b26628138c9fa06780c55,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 18:24:39,344928,3946cfb08897764006828dad1c3c13bb9f89f623a29e3a96917b57a72035fab6,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 18:24:56,344929,fd0212112c7daa2d10950975a3dd3820c73f286c91df178d4535d3b1b17023ab,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 20:54:02,345048,219ddb0a6841db336555e7268d2792cde4390164dd3f79413354b72038968fa8,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 20:54:49,345049,d81c9c3cf6fd667e99bccb3bfc92e467017356af5e3412b06d70e1f9e7854ea6,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 23:25:05,345190,dc574e334cfe6af12b480a2f4a71983cda9e531601d8b2748ba2092eae10cf48,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-12 23:25:37,345191,a6cadfaba06026edc402953e20c9d4460f340875dd270d5433e0a090572a6a78,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 01:53:52,345294,f8d207539f54293b7ec7d5a9889700ec5e6e9a0cac5b16f01bc5bc2569a1d4df,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 01:53:52,345294,d0a9f0739c11f2ace6b1e361d7b041ad29b3cd7b6117e30a8fcf4647b6046a77,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 04:25:53,345422,f3623e8f39e91eba3b67c7d846674510d54b1ef691ec25b4055d3b5ad6fa8122,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 04:26:17,345423,1e0ef70184e7086fc97bd9ed2f4b369539602ab684074c61634a82d8c9719b69,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 06:52:22,345584,ee913d1673f22012b6eebf134817fb610ed80e686c14edc71a7812b68799d40a,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 06:53:06,345585,17aa25c280104db43ae0b53a1f26a54c51acfbf796ac03d9338da477f023d122,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 09:23:24,345798,b9230e343b895321a19e44b31691ed95a1e891ee6e0f004942a8b53d3916abc3,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 09:23:42,345799,47c19d2d0532922f8e8fcdabfd0a5364972367502d7c219e3ec4518dc5a5aae5,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 11:53:25,345992,9be8248f19c56fee3f8d37553fbabf8c5b701a01ea7fc3f784dbbf7b00568b8a,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 11:56:52,345993,06550c96377c10bbb5a4109cac5f4da5f588d3df8504f1305f4660baa1fa50cc,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 14:27:21,346162,e859b89c88bed64caebc18acb729d14d0974fc9680d5f447961384194bfa7a15,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 14:27:04,346163,64d204d9e193aae6a966cf19db5afc7ba765025e20919dd25507fb5c753d122c,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 16:53:33,346293,f9d848fcc62644d946b1558eb20590a57b467181b7e0572d7581dfa232d6d98a,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 16:55:39,346294,60b6a2b4a9f98b93dcad99118f51d6126fedb41b5918b39589c18dddf0cdf565,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 19:28:34,346417,444bd74becc915b76e398486eb6786fc3ab5b8193081ce79af1807e91eb55d18,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 19:28:34,346417,691b42fdd150884edb1552ad8c650d5d2ab74705e013ba7a2f9d7181b1c202a0,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 20:08:56,346456,e556bda2479261ab2cacfe859253c6fa10915ed9b966ce66570db16e84812ece,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 21:54:02,346547,908dc208c9106c46f8da1e2562b21cdfe8f6948bf643af9b56463fa1cc1e2288,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-13 21:55:05,346548,2d853cb44b4798acc192a97db75aec0caa25aaa7122b72d65ab26aff47ff3bed,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 00:26:25,346649,457424ad4b6dc5ffc43b6e62b82764d26870adb4355d6d89463cbf6c48809cf7,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 00:26:43,346650,ebff40c5146210775a9eebab75b29a34adebfa4f4ffb8f69e011daa338733fb9,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 02:55:21,346762,3f031a4b78fb9aa9c814508d74330451cc54284621010234f6c36afd56495022,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 02:56:53,346763,a6dc811b7c9df38a72ecb0eba9badb818182be861855807871f0a11471a5d8e1,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 05:24:51,346912,cff988f4091faa351efaafdcbd87d9c2d268327526030f0f91bce449bce99f01,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 05:24:48,346913,2fa3a309729870e82f9ccc883fa50225d78071a535349badd7413aa6e8ccd7a6,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 07:54:35,347098,72378ab40d1d50bf2055a571c071325f0e322fcad247aab00d7bfd1789870271,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 07:55:24,347099,68c0bd1871c1c4818895c2f6b6ee35558a76d25646a213fe1326b1cb877e694a,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 10:23:29,347269,8e6364224bab1d9dae4201cd0d816bf865bc5ed5287518286a8ffdea1a4253c7,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 10:23:43,347270,c7d3e7d347f5dc7e3a71cb0eb70bb8bde690ee4148e2960f73ff2f7bec9978bd,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 12:54:23,347427,9299c956c49d2273acd40c230e83651694fcf1c2b24eef6e1d2a1175e2e53b81,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 12:54:24,347428,38aebada75bd3c37011e9f05b16dcbb5db5841f666b1234857504490737dc33f,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 15:23:46,347605,5eb1a6c8104d2ddeaafa5388837ce661a178f953c84b37973361321dad2d660f,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 15:24:44,347606,92870a25443726a049bc7b6a1c3a5a016e89231e7eaf63e8f4efc5427eb466de,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 17:53:26,347749,17be33d0d1f3bae52abb0a270ef3b16d37dc9f093176a5a64beb4cfa6d3d9a01,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 17:53:26,347749,e633c29d4a7d6a5d33e7b61289bea3e4d8a2b47e7c5a37120548fd179e4699f6,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 20:23:40,347888,120ceedb7664681c306ff2d273a859a61621c6cea034ea3e7799270bae71f2dd,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 20:25:45,347889,904c596fd4353b2a74a8cfbff48e1722b19d19bd4801dbd27c510479fbc82f72,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 22:53:37,348029,a7ee23f5ce20825ca5ab00ff66bcf42f163970b84ffdd94d7ac9c0ce2d7f7cb9,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-14 22:54:23,348030,a3c7aef9247c3a417bc75c26cbc1dc1c943409c51082aa0f57beeae40d9a7ce4,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 01:31:52,348129,cef302cdef1b4db4dfbd12e13a68a3d29c7e2b5a75fa9a60968a35e2fe5f8548,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 01:31:52,348129,158b5a1c3f1f7123cebc258414257e74a04464eb3cfbcbc6b9715b0565ecd4b5,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 03:56:03,348230,aa34bb9ff80e7a495011b5bf52d940765225fd57dc3d4ec1e7f84dc25f54313c,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 03:57:43,348231,6a7cf13ab2e4912f55dcc0767f98eab9a85f5e378b22c6310741e15af389b113,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 06:28:48,348358,91760c80fa0aefd588c8888eb37d07ee9b9b93aa86b3e727f74a5434d61f30ca,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 06:30:45,348359,90d43968323296ce7428701fbfb0475bff16b6f66409399e45fb595c27aaf80a,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 08:54:05,348528,4ac4710d90226af244056e38a3b944caf01e2dec705a92eb734242aafde253da,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 08:55:09,348529,326e7081d23322a09d30e54ff94f172004b95428007a8ece5c4d95e653585b83,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 11:23:56,348706,b6129c56e342d83f325215196e2df8d8323a3689220846935931134c6a17708c,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 11:24:02,348707,2d2a6a3b581f44d548d4a5011629f74fafe2e89ddab3de66d7a6ff7e24eedff2,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 13:54:31,348906,0edde4f9c7b8fe72762d0f68de00ad25f5ae5d21c38a358152b499e484a28b90,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 13:57:47,348908,7875b46ebde37fc1ff5472279dfd9d198fafc10851f0dbd67e7ac847247b939e,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 16:27:03,349078,28d8b326b6d5c8b2c1ae6a73b1be2bef52e56214cd558282241a02cfb9c0826c,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 16:27:13,349079,71f0e26caadf48cfc688e71120ed439fe61a7990a0df969863ad8ebe4ede6fa3,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 18:53:44,349228,b955739a07c85dcc066ebff6b2649af40b4b389cae84fec9e18829d67adfe711,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 18:54:11,349229,23e9f1ac5d90d13b6e5ac61b85a74458aa48f4426a5f457cd13a89daa6cb4ab1,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 21:23:42,349373,35b4982ea401ce9ffe801ca796eeeef3938f16aff9bc74022ce1ffd9c8f1568a,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 21:23:42,349373,c3c60eb022ef4c2efef1811e14dd1f87b8759f3d4fd97f1aef086e451453668e,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 23:55:21,349497,26370ce5bbb8e567a7128fbc8d84e6abf157b41464b3cdca1042b2108f49c477,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-15 23:55:47,349498,eea08a7e0c68e27801818e91c461a8cf74677ab20680c731f5b07e3b39a50142,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 02:23:48,349591,f272e84b79db9e841d1372f1cfa306cb0dd455310d71a0b232ded8d7780ca5d6,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 02:23:32,349592,0c0c484125cb3b5e83f0b896213a906473dbaf7bcdbcab964a7c946c0e9e8b8c,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 04:55:13,349720,f5a12bb2b5f99cea913f33d70e5dc2960170e8de97b1c03760d9ff23ed87b29a,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 04:57:19,349721,0a1b67c66a320e100436b366d425939820ada6a6273afdd116e67274c7912a4a,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 07:25:45,349863,486d89db6b4861fae8e7b540a2a2b8afe3c45f255bd757776fb1755f10236391,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 07:25:19,349864,0594ec8b1299ddf69a849a6342275557b796c608222ec241b84e71183c5ec95d,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 09:54:39,350033,235a39b7d27dd45dc2ef103abefde48884465a2b6768f40ca8d388cd6dbe06b0,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 09:54:45,350034,3d0237ffcfd4a7cd2780a3bd2b4214bded0b55cb97017f5e1d777ab60bd43da1,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 12:24:04,350221,d66064aa156aad497b45f7146440e7a6c7eedf9e8c031b4e6e3faf1fc3154a16,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 12:24:09,350222,b7e9fa7a5e7c9894106d4f5746e52f1456e3913e09489edae57d8892cea231d3,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 14:54:13,350403,2e65edd020514c58d68e0c616fccb92151f45f91ca4043d3e1e9f828847588ec,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 14:54:13,350403,2248fe56c8b3d393d3de0014358953971834dcecda109a8528aa9076a6141f89,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 17:25:21,350567,2020515474473297fbb4439ed8fca2bc391128ad4238af13b3e99d37aa1617ba,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 17:25:37,350568,88fd06442875398df6da0f1c12a4d31d5397541eab21c76f4fb3644c9b580fe4,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 19:54:27,350719,029dcb42665e3474ba47adef862aa891f84a41e65b80caca46822d88a8f798ca,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 19:54:27,350719,8ee43883694d9fa288fdcf0d5d5293bbaa2d3b2b3d1f7adcaab285f084e7d0be,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 22:25:05,350853,7e4cda39840c29b31fb7b9680117c96acf027c24a8f239bbf173368fbdbb9458,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-16 22:25:05,350853,937a10d88cb1006367e04af0828850b3f7a069308ddb72b6c422596572a78430,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 00:55:11,350978,b37d403e1abce755a95332d1bfc45ffe2fee36096beb162f31dabd7e69eb5b49,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 00:55:11,350978,2369ff58481ef8dd2a1079298fd447e494f8426241f025c49abf5900ffe1916e,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 03:24:00,351082,5ebcae772aef053b2315ae788cea02b69a679c18d8d2e3da884e25b6181fab24,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 03:26:51,351083,f8ca949112c8cd2e8b19293ee605d0a3caa2258653dd532edabc8d1810224ec1,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 05:54:24,351219,0712169d5d14a598ac4ee8794bee42a179dd3d9a3e8a58c293c73410953e3e2e,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 05:53:57,351220,45e8ecdcd59f2844eb48370b18a7f3b2606c8f24b1ac17b64fdc350439c52e24,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 08:25:33,351400,5b226a59127443a156c442db0ea82ad38060c15aed65ac906b86f413a82fa677,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 08:29:58,351403,609f525ba6ed3c012c92f406eb6f1322c8ac8bda6408386b651c2e354a3697ef,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 10:55:18,351548,bd4c706c3ad85901f0351f21396d9e2cbcfd8a8cf633fefb4f8edf496aa0c370,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 10:59:35,351549,415fab39ef245f1e40e6991f71093cc4ffa8d895750c70ac2f792bc39164d3b8,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 13:24:49,351769,8d58eb8a196402a58cd9a5b6836b30db095647b346a775794a9f52778c12a368,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 13:25:10,351770,bacc37cbef0cd5cdf88885f0184140e00f04890a524a88125e147b74e5a16e17,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 15:54:58,351907,422d38b97a4fa2412d39ca54c18ba1964c38c12b0df7cea2403dc5fda6ae4aa3,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 15:57:25,351909,66fb8abf1143fa94f8a9a6b6d0ea50dee774836793f5ecfebda10e2f2ac0d07c,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 18:24:09,352052,3146737a7ec325e5d9246a187ad6e919dc44038055c10b04089d3c6ec71d5150,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 18:24:59,352053,8881dcd388b7a097d48abcfa8d0a8d7aad034f4fce4151267743b93409943756,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 21:00:35,352183,c219bb8332054be32aef90febe65920e2eda3e67d48c44b6cce566df71ecb6b5,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 21:00:55,352184,770582c1ff41285bcc3cd09156093cf43cc556b7a9e6b6d5f549f2b260ea7f5c,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 23:26:06,352312,26c50f424385a5a249362c736e609bfa72edd1500e8fe64b6712aa0309bb7871,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-17 23:26:16,352313,ffae4a60f8bc33b58f825ab314dd3c8570782b61f0292c4a38a35b9327bca695,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 01:57:19,352426,1f3e8434c175aac70852773ef5f84ff2e85be31ffba3fe7262a27b222a6866fc,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 01:57:32,352427,44c78dbda050c74288108bb22dff35a0ee1767b6ec02dd54829072aa7705a677,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 04:25:13,352551,b85b872c01c22c04862dfcac8f6cc0d7c734202eff951d063635a4ba4e188c37,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 04:25:23,352552,4b8f12b79ad7b81078d5b9be160199ef72f46c03576b452d713da9c51983ce37,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 06:56:01,352705,a8edbc235e621c176ae09fb94b5e0b1d15307b31044fb20936d900121c9d6db6,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 06:56:31,352706,f73873fe8a05805a5e9f08e6d460e5f876ed1b320d02f52458df1d49cddbc6f2,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 09:26:32,352855,92107beb1603331bc32f2de6cd61b22c2afb0eb28a3b50c1be94d09dbb60cd2d,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 09:27:43,352856,13ca6493b5ef8d067259f5c1013dcea8c9c82c87b3928b47f117a1b8e6023bc7,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 11:54:34,353031,bb6a7a11517ea32aab83ea0fd8189c3d527afdd9b56eae3cbc20182a6e6f36f9,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 11:56:10,353034,da0edcabacae08721f954224da46cd15f13e7dcfb23242aaac3a11be1fa750ec,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 14:28:15,353241,f6eb483ad019de6e7b74738a32d8bd4f56157daefe5f672c0a1bb8e9a67e76e0,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 14:27:54,353242,2f0d0addbc5f1e956718995991782298cc752f408ac4a99f1de7f423eed1908e,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 16:54:44,353412,d5c052453a630acf988b5e5b54ac9aee8d854be57dc39125dc02878612c3bdc1,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 16:56:55,353413,18ce488ea0489d9889c16d4baa7b546e9c664b6d381fc744924d30abb436d4e7,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 19:25:12,353555,6d65e722ff171aeb1f90862cfcf1009835fe44c8b4b5adaae9a60e2a0289fbad,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 19:25:12,353555,1c401ba28f26e9d64f65549352f17a197a1f81c408768a631c3a9fa3e3c5ebb1,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 21:54:23,353677,46f6c5c7420f0dd4a0fb15d69d5760f4c08a28599b384ccbee3d5261beca81aa,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
2014-12-18 21:54:23,353677,634e7f9cf5d1ae2d27874785e691a4aabc25e493fc1528307d9e20fba37b5f67,9b2e4c0281c0b02e7c53291a94d1d0cbff8883f8024f5142ee494ffbbd088071
